"Name","Commit","Runtime","GitHub","Group","Hostname","Notes","GPU Type","GPU Count","Tags","_name_or_path","architectures","attention_probs_dropout_prob","hidden_act","hidden_dropout_prob","hidden_size","intermediate_size","layer_norm_eps","max_position_embeddings","model/num_parameters","num_attention_heads","num_hidden_layers","output_dir","per_device_eval_batch_size","per_device_train_batch_size","run_name","save_total_limit","torch_dtype","eval/accuracy","eval/f1","eval/loss","eval/precision","eval/recall","eval/runtime","eval/samples_per_second","eval/steps_per_second","total_flos","train/global_step","train/grad_norm","train/learning_rate","train/loss","train_loss","train_runtime","train_samples_per_second","train_steps_per_second"
"malbert-classifier-ee533BE63C","3836a927084d4a8abc187fae8257787836c30352","1048","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.01","384","3072","0.01","66","27272450","12","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7804828321692945","0.7740544155824067","0.4448038041591644","0.7922693030525895","0.7804828321692945","62.2564","3072.582","1.51","8636878394999040","822","0.9640312790870668","0.0000013990267639902678","0.3454","0.37753654744503273","946.8427","888.015","0.868"
"malbert-classifier-E557Bfb4B3","3836a927084d4a8abc187fae8257787836c30352","1082","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.1","352","1408","0.01","34","14015938","11","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8709330198833808","0.8710893721389918","0.294893741607666","0.8712889192017965","0.8709330198833808","119.9347","3787.887","7.404","4066264064947584","6107","1.049725890159607","6.549860815457674e-8","0.3474","0.37139144099166665","972.9542","1606.613","6.277"
"malbert-classifier-A3c66E9c41","3836a927084d4a8abc187fae8257787836c30352","1128","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu","0.01","40","80","0.025","66","215082","10","12","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7480046948356808","0.7394491490548172","0.5045948624610901","0.7832270549256646","0.7480046948356808","99.3869","2571.767","10.052","61258745040384","7757","3.3717474937438965","3.738558721155086e-7","0.3794","0.4009162518755898","1026.9137","966.798","7.554"
"malbert-classifier-D88Af5bCbF","3836a927084d4a8abc187fae8257787836c30352","957","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.1","176","704","0.025","18","2132770","11","5","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8246131960749822","0.8194397100738247","0.3585756719112396","0.8244825736900695","0.8246131960749822","112.6321","8126.079","7.937","685724365545408","7336","1.922268033027649","2.521810250817885e-7","0.3736","0.39289300236343166","839.0426","4476.27","8.743"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","3791","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.1","gelu_new","0.01","160","1280","0.1","66","5391202","5","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.876410280618485","0.8737107288402076","0.26236143708229065","0.8814964561396399","0.876410280618485","115.9151","2010.273","15.71","2098728850643712","16507","2.1000547409057617","2.4232143938935e-8","0.2988","0.3179522931355512","1812.2308","582.933","9.109"
"malbert-classifier-cAaC4Ef508","3836a927084d4a8abc187fae8257787836c30352","812","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.1","gelu_new","0.1","160","160","0.01","66","1640802","5","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7764633551697089","0.7670827435481716","0.44598233699798584","0.7939437030327685","0.7764633551697089","89.9257","2622.666","5.126","528934366802688","3781","3.859906911849976","0.0000010843692144935204","0.3703","0.392782069551538","709.4029","1364.304","5.33"
"malbert-classifier-95dfaC1e2a","3836a927084d4a8abc187fae8257787836c30352","1164","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.1","gelu_new","0.1","128","512","0.025","130","2380290","2","11","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8407499877612963","0.8378666035890134","0.40060165524482727","0.8431826383395082","0.8407499877612963","81.0057","1260.837","9.851","814176815293440","7537","4.305690765380859","2.520896908584318e-7","0.353","0.37408701469114675","1051.059","458.88","7.171"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","2692","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.001","gelu_new","0.1","9","36","0.01","66","24347","9","11","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.5689660305457144","0.4126569187764382","0.6836242079734802","0.32372234391494675","0.5689660305457144","104.3315","2575.56","1.265","4560355506432","958","0.15119805932044983","0.0000030793319415448853","0.6706","0.6779416946379277","606.4898","1617.363","1.58"
"malbert-classifier-AbF63136f9","3836a927084d4a8abc187fae8257787836c30352","1504","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.1","relu","0.1","112","448","0.05","18","1223938","7","7","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7457197988961936","0.7428327689251959","0.49777382612228394","0.7808794174014192","0.7457197988961936","101.725","8161.394","15.945","421592592593664","15929","1.3121570348739624","9.416786992278236e-8","0.4062","0.4236276930009693","1386.2811","2941.421","11.49"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","1153","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.25","gelu_new","0.25","1","1","0.05","66","1496","1","8","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.5519589648220907","0.3926117967718285","0.6893146634101868","0.304658698847474","0.5519589648220907","109.4341","2397.872","2.348","50631585792","1894","0.12480206042528152","0.00000250791974656811","0.6861","0.6882858155521445","504.4977","1921.729","3.754"
"malbert-classifier-Dc1dd54C11","3836a927084d4a8abc187fae8257787836c30352","913","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.25","gelu_new","0.1","256","1024","0.025","130","6749442","2","8","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8065488112862492","0.797519588639225","0.4260505735874176","0.8238600899433648","0.8065488112862492","94.6928","1212.658","4.742","2331383085937152","3715","1.0635501146316528","2.153432032301481e-7","0.2843","0.31292707474042397","792.6823","599.79","4.687"
"malbert-classifier-B8aaa42972","3836a927084d4a8abc187fae8257787836c30352","1081","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.01","36","288","0.01","34","181946","9","5","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.780620688217762","0.7704618075935322","0.4039123356342316","0.789553023197371","0.780620688217762","99.2728","4833.047","18.887","47228646273792","14327","3.1201233863830566","9.77175961471348e-8","0.4521","0.4696605349815157","967.163","1896.063","14.813"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","2272","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.01","relu","0.1","6","48","0.1","66","13160","3","6","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.5907816437892502","0.4388068620240728","0.6765912771224976","0.34902295063832856","0.5907816437892502","85.2879","2563.424","20.038","1633680000000","13295","0.17419563233852386","3.610379842045882e-7","0.6731","0.6765600657095449","1016.8369","836.786","13.075"
"malbert-classifier-0A0D7f456A","3836a927084d4a8abc187fae8257787836c30352","913","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.1","silu","0.1","72","72","0.1","18","418250","9","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7453279728292004","0.7311892152608066","0.49645692110061646","0.7459299602029646","0.7453279728292004","115.7294","8446.601","4.13","111302675657664","3497","0.7675919532775879","0.0000014012010294538176","0.4288","0.45629885103281886","798.2862","4485.57","4.381"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","1492","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.1","silu","0.1","3","24","0.1","18","4886","3","4","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.7275038338651217","0.7252786060355062","0.6395552754402161","0.7235342771940761","0.7275038338651217","101.1334","9117.125","4.459","323438246400","3464","0.32440078258514404","9.382217090069284e-7","0.651","0.6704791335530975","615.155","5765.168","5.631"
"malbert-classifier-aeeAE84768","3836a927084d4a8abc187fae8257787836c30352","1780","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.1","gelu_new","0.1","48","192","0.05","18","93794","6","1","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7813855994371753","0.7767472302308958","0.4163125455379486","0.7946834919670099","0.7813855994371753","140.9011","6375.577","49.815","10983067752576","58006","2.053096294403076","6.033858566355205e-9","0.4363","0.443087767244343","1658.2727","2238.68","34.98"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","1441","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.25","gelu_new","0.25","20","20","0.05","258","39342","10","3","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.5106138981065782","0.3451928428123068","0.6983091235160828","0.260726552939595","0.5106138981065782","47.5565","861.796","0.862","2804455449600","430","0.19325901567935944","0.000003604651162790698","0.6764","0.6806537362032159","382.2556","575.335","1.125"
"malbert-classifier-843D1Eb68F","3836a927084d4a8abc187fae8257787836c30352","1680","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","relu","0.25","128","512","0.05","18","978050","8","4","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8442988195698151","0.8432038296274803","0.3190630078315735","0.8432611227144385","0.8442988195698151","129.9447","6909.809","26.996","291434402601792","29277","1.7254680395126345","1.3321036991495033e-7","0.4004","0.4195590554908491","1554.4625","2410.7","18.834"
"malbert-classifier-fD67a8e7D5","3836a927084d4a8abc187fae8257787836c30352","680","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","gelu","0.1","160","640","0.075","258","2130402","5","6","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.781414824656762","0.7688505582335486","0.4134580790996551","0.8088693487667493","0.781414824656762","62.6667","792.67","6.207","692038600295424","3741","3.6815433502197266","5.613472333600641e-7","0.3658","0.38146765198308624","564.8199","423.829","6.623"
"malbert-classifier-7019DB313D","3836a927084d4a8abc187fae8257787836c30352","733","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu","0.1","10","20","0.01","66","23762","10","11","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7999218530486092","0.7905352696889386","0.4832870960235596","0.8019186257651925","0.7999218530486092","69.2088","3291.14","6.43","3262507335936","3266","3.006105661392212","0.0000010257195345988975","0.4695","0.5406451356681081","632.5628","1321.714","5.163"
"malbert-classifier-3CAE9D70Cd","3836a927084d4a8abc187fae8257787836c30352","2221","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu","0.1","36","72","0.025","18","134822","9","8","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.851488156501338","0.8448877506227178","0.3528488576412201","0.8483987830242797","0.851488156501338","131.3484","6139.656","23.99","29886938464320","27769","1.9378989934921265","1.2603982858583313e-7","0.4016","0.4187929439932755","2116.1471","1679.615","13.122"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","4718","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.01","relu","0.1","10","40","0.1","34","22742","5","7","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.74265340944998","0.7436835993548029","0.46668487787246704","0.7556514161914364","0.74265340944998","100.8466","3765.8","29.421","3513570937344","30220","1.7808667421340942","3.4745201853077446e-8","0.4586","0.4792319475460494","2272.6027","851.022","13.298"
"malbert-classifier-F1eDefE11D","3836a927084d4a8abc187fae8257787836c30352","1424","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.25","gelu_new","0.1","192","384","0.025","66","2675138","3","8","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8510348340512234","0.8487506941653867","0.28888148069381714","0.8535817875544999","0.8510348340512234","103.9191","2153.636","16.83","815494677173760","13746","1.0025614500045776","1.7095882438527573e-7","0.3261","0.35339504632127","1311.7707","670.643","10.479"
